Date,Country,City,Specie,Count,Min,Max,Median,Variance
30/04/2020,AU,Hobart,pressure,72,987.7,1002.5,997.8,153.81
30/04/2020,AU,Hobart,pm10,70,1,37,6,414.13
30/04/2020,AU,Hobart,wind-speed,19,0.2,1.9,0.9,2.41
30/04/2020,AU,Hobart,wind-gust,47,0.2,5.2,1.8,17.45
30/04/2020,AU,Darwin,dew,48,21.1,25.3,24.4,9.47
30/04/2020,AU,Darwin,pm10,71,4,28,14,165.98
30/04/2020,AU,Darwin,pressure,70,1004.2,1015.7,1006.9,198.4
30/04/2020,AU,Darwin,precipitation,24,694.4,694.4,694.4,0
30/04/2020,AU,Darwin,co,69,2.9,5.8,4.3,4.12
30/04/2020,AU,Darwin,so2,70,0.1,0.6,0.2,0.12
30/04/2020,AU,Darwin,humidity,72,36.4,95.4,72,2201.2
30/04/2020,AU,Darwin,no2,70,0.1,4,0.7,5.01
30/04/2020,AU,Darwin,wd,71,37.3,340.1,245.3,70034.5
30/04/2020,AU,Darwin,temperature,72,25.6,37.5,30.1,82.78
30/04/2020,AU,Darwin,o3,71,0.2,12.5,6.7,75.73
5/11/2019,AU,Perth,pm25,51,11,32,20,343.98
30/04/2020,AU,Darwin,wind-speed,71,0.6,11.7,2.3,50.7
17/11/2019,AU,Perth,pm25,51,33,54,43,644.53
30/04/2020,AU,Melbourne,no2,161,2.8,22.3,8.4,245.25
30/04/2020,AU,Melbourne,dew,129,3.9,9.3,7,14.58
30/04/2020,AU,Melbourne,co,160,1.6,4,2.5,3.92
30/04/2020,AU,Melbourne,humidity,232,59.2,99.3,81,699.79
30/04/2020,AU,Melbourne,wind-gust,106,0.3,25.4,9,341.58
30/04/2020,AU,Melbourne,o3,161,0.3,18.4,9.6,314.95
30/04/2020,AU,Melbourne,so2,101,0.1,0.7,0.1,0.44
30/04/2020,AU,Melbourne,pressure,232,1000.6,1008.5,1005.4,20.51
30/04/2020,AU,Melbourne,precipitation,10,0.1,99.2,2.4,25626.5
30/04/2020,AU,Melbourne,temperature,232,6.7,15.1,10,33.26
30/04/2020,AU,Melbourne,pm10,192,2,19,7,136.54
30/04/2020,AU,Melbourne,wind-speed,212,0.1,11.4,3.6,67.76
30/04/2020,AU,Canberra,pressure,72,1004.3,1010,1008,23.27
30/04/2020,AU,Canberra,co,8,0.1,0.3,0.2,0.05
30/04/2020,AU,Canberra,temperature,72,5,14.6,8.3,34.64
30/04/2020,AU,Canberra,no2,12,0.5,3.2,1,7.61
30/04/2020,AU,Canberra,o3,65,4.5,10.6,8.6,20.11
23/11/2019,AU,Perth,pm25,51,19,40,31,364.15
30/04/2020,AU,Canberra,wind-speed,72,0.2,10.7,4.8,56.24
30/04/2020,AU,Canberra,wind-gust,48,0.4,17.6,8.1,179.58
30/04/2020,AU,Canberra,dew,21,2.5,12.3,8,86.43
30/04/2020,AU,Canberra,pm10,49,1,27,3,240.03
30/04/2020,AU,Canberra,humidity,72,65.5,100,91,630.66
30/04/2020,AU,Adelaide,precipitation,4,0.1,99.4,0.1,24424.4
30/04/2020,AU,Adelaide,co,35,0.1,2.9,0.8,6.8
30/04/2020,AU,Adelaide,temperature,120,8.3,15.8,11.1,39.32
30/04/2020,AU,Adelaide,pm10,119,1,34,13,404.94
30/04/2020,AU,Adelaide,so2,3,1.1,1.1,1.1,0
30/04/2020,AU,Adelaide,humidity,120,47.9,98,73.7,1670.94
7/01/2020,AU,Darwin,pm25,51,1,35,14,691
30/04/2020,AU,Adelaide,wind-gust,93,0.3,25.1,15,636.95
30/04/2020,AU,Adelaide,pressure,120,1009.9,1018.2,1015.5,55.25
30/04/2020,AU,Adelaide,wind-speed,113,0.5,13.3,7.2,182.42
30/04/2020,AU,Adelaide,dew,24,2.4,9.5,6.7,27.26
30/04/2020,AU,Adelaide,o3,65,1.7,12.2,9.8,65.93
30/04/2020,AU,Adelaide,no2,61,0.5,9.6,1.4,48.76
30/04/2020,AU,Brisbane,temperature,216,15.5,30.1,20.9,148.08
30/04/2020,AU,Brisbane,co,36,1,4.6,2.8,8.77
30/04/2020,AU,Brisbane,pm10,208,2,52,17,811.05
30/04/2020,AU,Brisbane,humidity,216,46,100.7,76.5,1415.12
30/04/2020,AU,Brisbane,o3,59,0.5,14.7,7,147.48
30/04/2020,AU,Brisbane,no2,120,0.5,10.1,4.6,67.81
30/04/2020,AU,Brisbane,wd,216,1,360,220,116225
30/04/2020,AU,Brisbane,wind-gust,132,0.3,27.3,9.3,486.63
30/04/2020,AU,Brisbane,precipitation,2,0.2,0.2,0.2,0
30/04/2020,AU,Brisbane,dew,44,6,22,17,156.68
30/04/2020,AU,Brisbane,so2,49,0.6,29.4,1.1,264.64
30/04/2020,AU,Brisbane,pressure,216,1005.7,1016.8,1012.5,78.31
30/04/2020,AU,Brisbane,wind-speed,215,0.1,9.8,1.9,38.35
30/04/2020,AU,Perth,temperature,72,9,23.1,14.5,159.44
30/04/2020,AU,Perth,pm10,61,13,26,17,133.28
30/04/2020,AU,Perth,o3,38,5,24,19,229.11
30/04/2020,AU,Perth,wind-speed,40,0.1,9.2,3,57.59
30/04/2020,AU,Perth,wind-gust,24,0.3,11.3,3.2,97.85
30/04/2020,AU,Perth,no2,48,1.2,17.8,2.3,253.41
30/04/2020,AU,Perth,co,17,1,3,1,7.21
30/04/2020,AU,Perth,humidity,72,28,70.4,45.7,1571.56
7/02/2020,AU,Canberra,pm25,51,1,103,16,5584.92
30/04/2020,AU,Perth,dew,17,2,4.5,3.5,8.79
30/04/2020,AU,Perth,pressure,72,1024.1,1032.4,1028.1,51.8
16/02/2020,AU,Darwin,pm25,51,1,33,13,575.3
1/05/2020,AU,Sydney,pressure,168,997.9,1008.6,1005.9,60.03
1/05/2020,AU,Sydney,wind-speed,160,0.2,13.3,4,96.62
1/05/2020,AU,Sydney,o3,155,0.8,21.6,16.8,213.12
16/02/2020,AU,Canberra,pm25,51,2,39,13,1025.93
1/05/2020,AU,Sydney,temperature,168,7.7,17.3,13.2,57.15
1/05/2020,AU,Sydney,so2,17,1.5,1.5,1.5,0
1/05/2020,AU,Sydney,neph,148,0,5,2,11.46
1/05/2020,AU,Sydney,wind-gust,129,0.7,18.5,9,222
1/05/2020,AU,Sydney,dew,48,-0.8,6,3,37.71
1/05/2020,AU,Sydney,humidity,168,30,82.6,56,1756.97
1/05/2020,AU,Sydney,no2,142,1,19.5,2.8,212.32
1/05/2020,AU,Sydney,co,7,1.2,1.2,1.2,0
1/05/2020,AU,Sydney,pm10,148,1,33,6,183.59
17/02/2020,AU,Canberra,pm25,51,1,54,14,1906.13
7/03/2020,AU,Perth,pm25,51,21,47,28,961.23
1/05/2020,AU,Hobart,temperature,56,7.3,14.4,10.8,49.22
1/05/2020,AU,Hobart,humidity,56,62,92.9,73.5,890.54
1/05/2020,AU,Hobart,pressure,72,975.1,993.2,984.4,225.52
1/05/2020,AU,Hobart,pm10,68,1,48,4,522.37
1/05/2020,AU,Hobart,wind-speed,50,0.1,5.5,1.9,16.5
1/05/2020,AU,Hobart,wind-gust,56,0.1,10.3,5.7,66.01
1/05/2020,AU,Darwin,dew,48,13.5,25.2,15.5,225.08
1/05/2020,AU,Darwin,pm10,67,6,31,15,415.75
1/05/2020,AU,Darwin,pressure,71,1004,1016.4,1007.4,148.34
1/05/2020,AU,Darwin,precipitation,24,694.4,694.4,694.4,0
1/05/2020,AU,Darwin,co,66,2.8,5.1,4,4
1/05/2020,AU,Darwin,so2,66,0.1,0.5,0.3,0.1
1/05/2020,AU,Darwin,humidity,67,29.5,97.1,49.6,4659.18
1/05/2020,AU,Darwin,no2,66,0.2,3.8,0.8,5.75
1/05/2020,AU,Darwin,wd,67,42,198,120.1,6688.16
1/05/2020,AU,Darwin,wind-gust,3,0.1,0.1,0.1,0
1/05/2020,AU,Darwin,temperature,72,24.5,34.2,29.4,72.31
1/05/2020,AU,Darwin,o3,66,1.2,11.8,6.5,65.23
17/03/2020,AU,Hobart,pm25,51,5,53,9,829.21
1/05/2020,AU,Darwin,wind-speed,67,0.8,13.2,3.6,86.77
17/03/2020,AU,Perth,pm25,51,8,20,15,115.35
1/05/2020,AU,Melbourne,no2,158,1,16.7,3.8,89.3
1/05/2020,AU,Melbourne,dew,128,4,7,5.6,4.89
1/05/2020,AU,Melbourne,co,140,0.6,2.8,1.8,2.13
1/05/2020,AU,Melbourne,humidity,240,61.9,92.7,79.3,416.47
1/05/2020,AU,Melbourne,wind-gust,160,2.3,27.4,15.4,246.88
1/05/2020,AU,Melbourne,o3,161,8,20.8,18.4,69.77
1/05/2020,AU,Melbourne,so2,133,0.2,0.7,0.4,0.09
1/05/2020,AU,Melbourne,pressure,240,996.4,1004.4,1001.2,23.68
1/05/2020,AU,Melbourne,precipitation,11,0.1,99.6,0.5,21377.6
1/05/2020,AU,Melbourne,temperature,240,6.8,12.9,9.7,19.67
1/05/2020,AU,Melbourne,pm10,192,1,19,6,171.57
1/05/2020,AU,Melbourne,wind-speed,239,0.5,15.8,7,108.54
1/05/2020,AU,Canberra,pressure,72,971.2,1007.4,1004.3,174.86
1/05/2020,AU,Canberra,co,6,0.1,0.2,0.1,0.03
1/05/2020,AU,Canberra,temperature,72,3.6,8.5,5.9,9.48
1/05/2020,AU,Canberra,o3,65,6.5,10.2,9,8.3
1/05/2020,AU,Canberra,wind-speed,72,3.7,23.7,9,141.96
1/05/2020,AU,Canberra,wind-gust,61,7,38,17.5,550.72
1/05/2020,AU,Canberra,dew,24,2.5,5.5,3.5,10.22
1/05/2020,AU,Canberra,pm10,51,1,14,3,62.07
1/05/2020,AU,Canberra,humidity,72,65.5,93.2,85.7,308.31
1/05/2020,AU,Adelaide,precipitation,4,0.1,99.4,0.2,32769.2
1/05/2020,AU,Adelaide,co,24,0.1,1.7,1.1,2.53
1/05/2020,AU,Adelaide,temperature,120,9.8,18,14.6,34.83
1/05/2020,AU,Adelaide,pm10,119,2,32,16,280.65
1/05/2020,AU,Adelaide,so2,13,0.6,1.1,0.6,0.64
1/05/2020,AU,Adelaide,humidity,120,57.5,93.8,74.3,933.82
18/03/2020,AU,Hobart,pm25,51,5,21,9,188.74
1/05/2020,AU,Adelaide,wind-gust,96,6,28.5,22.6,236.18
1/05/2020,AU,Adelaide,pressure,120,1012.5,1016.8,1015.1,8.79
1/05/2020,AU,Adelaide,wind-speed,120,2.2,16,11.8,90.05
1/05/2020,AU,Adelaide,dew,24,5,12.7,9.3,47.25
1/05/2020,AU,Adelaide,o3,70,8.6,12.6,10.2,8.77
1/05/2020,AU,Adelaide,no2,23,0.5,8.7,1,60.66
1/05/2020,AU,Brisbane,temperature,209,13.4,24.7,17.3,70.99
1/05/2020,AU,Brisbane,co,15,1,3.7,2.8,5.63
1/05/2020,AU,Brisbane,pm10,203,1,45,9,314.99
1/05/2020,AU,Brisbane,humidity,211,20.7,71.5,43,1408.68
1/05/2020,AU,Brisbane,o3,67,6.5,13,10.2,17.38
1/05/2020,AU,Brisbane,no2,109,0.5,10.1,1.9,41.28
1/05/2020,AU,Brisbane,wd,209,207,319,255,2816.85
1/05/2020,AU,Brisbane,wind-gust,168,0.6,23.3,13.2,388.26
1/05/2020,AU,Brisbane,precipitation,3,0.1,0.2,0.1,0.03
1/05/2020,AU,Brisbane,dew,40,0,6,2.5,33.4
1/05/2020,AU,Brisbane,so2,35,0.6,5.6,3.6,26.67
1/05/2020,AU,Brisbane,pressure,216,1007.9,1016.2,1012.7,33.07
1/05/2020,AU,Brisbane,wind-speed,209,0.1,7.1,2.7,21.35
1/05/2020,AU,Perth,temperature,72,8,26,16,254.57
1/05/2020,AU,Perth,pm10,60,12,20,16,41.12
1/05/2020,AU,Perth,o3,42,3,24,17,382.19
1/05/2020,AU,Perth,wind-speed,36,0.1,9,3.3,47.27
1/05/2020,AU,Perth,wind-gust,18,0.3,12.3,4.3,188.35
1/05/2020,AU,Perth,no2,59,1.2,21.2,4.5,227.65
1/05/2020,AU,Perth,co,11,1,3,2,6
1/05/2020,AU,Perth,humidity,72,26,70,45,1439.77
1/05/2020,AU,Perth,so2,2,2.9,2.9,2.9,0
30/03/2020,AU,Perth,pm25,51,3,23,14,482.83
1/05/2020,AU,Perth,dew,19,2.5,4,3,2.03
1/05/2020,AU,Perth,pressure,72,1018.3,1026.9,1022.5,74.28
30/03/2020,AU,Perth,pm25,51,3,23,14,482.83
2/05/2020,AU,Sydney,pressure,167,995.6,1014.7,1003.4,170.5
2/05/2020,AU,Sydney,wind-speed,163,0.5,13.3,4,122.26
2/05/2020,AU,Sydney,o3,156,9.6,24.1,19.2,80.64
11/04/2020,AU,Canberra,pm25,51,1,35,10,1002.34
2/05/2020,AU,Sydney,temperature,167,10.5,19,14,47.97
2/05/2020,AU,Sydney,neph,155,0,13,3,43.16
2/05/2020,AU,Sydney,wind-gust,126,1,22.6,10.2,245.9
2/05/2020,AU,Sydney,dew,43,-0.8,5,1.5,28.7
2/05/2020,AU,Sydney,humidity,167,27,71,50.7,1095.44
2/05/2020,AU,Sydney,no2,112,1,13,1.9,58.68
2/05/2020,AU,Sydney,co,9,1.2,1.2,1.2,0
2/05/2020,AU,Sydney,pm10,163,1,19,8,207.03
16/05/2020,AU,Hobart,pm25,51,5,30,9,229.18
22/05/2020,AU,Darwin,pm25,51,1,16,5,144.96
2/05/2020,AU,Hobart,temperature,56,6.8,13.6,9.7,27.52
2/05/2020,AU,Hobart,humidity,56,62,91.3,77.2,693.88
2/05/2020,AU,Hobart,pressure,72,972.1,1009.2,987.1,1234.38
2/05/2020,AU,Hobart,pm10,59,1,12,3,87.01
22/05/2020,AU,Canberra,pm25,51,1,67,8,2777.34
2/05/2020,AU,Hobart,wind-speed,56,0.5,8.5,3.7,35.96
2/05/2020,AU,Hobart,wind-gust,56,7,15.2,10.7,51.48
2/05/2020,AU,Darwin,dew,46,3.9,13.9,8.8,82.02
2/05/2020,AU,Darwin,pm10,72,12,108,25,8288.45
2/05/2020,AU,Darwin,pressure,70,1004.2,1016.3,1007.9,155.28
2/05/2020,AU,Darwin,precipitation,24,694.4,694.4,694.4,0
2/05/2020,AU,Darwin,co,71,3,11.1,4.8,50.36
2/05/2020,AU,Darwin,so2,71,0.2,1.3,0.5,0.65
2/05/2020,AU,Darwin,humidity,72,22,67.1,40.9,1200.77
2/05/2020,AU,Darwin,no2,70,0.2,6.9,1,19.14
2/05/2020,AU,Darwin,wd,72,85.2,164.9,131.1,2290.73
2/05/2020,AU,Darwin,wind-gust,6,0.1,0.1,0.1,0
2/05/2020,AU,Darwin,temperature,70,21.8,33.3,27.2,110.44
2/05/2020,AU,Darwin,o3,70,3,31.4,8.3,421.27
30/05/2020,AU,Hobart,pm25,51,5,55,9,550.43
2/05/2020,AU,Darwin,wind-speed,72,1,15.8,4,112.1
22/06/2020,AU,Canberra,pm25,51,1,61,16,2438.07
2/05/2020,AU,Melbourne,no2,137,1,8.4,2.8,47.97
2/05/2020,AU,Melbourne,dew,138,5.2,9,7,6.31
2/05/2020,AU,Melbourne,co,153,0.8,2,1.5,1.17
2/05/2020,AU,Melbourne,humidity,238,58.9,93.5,79.6,325.03
2/05/2020,AU,Melbourne,wind-gust,166,4.5,26.2,15.3,160.56
2/05/2020,AU,Melbourne,o3,155,13.6,20.8,18.4,39.49
2/05/2020,AU,Melbourne,so2,142,0.1,4.3,0.4,17.19
2/05/2020,AU,Melbourne,pressure,238,999.7,1016.8,1006,177.15
2/05/2020,AU,Melbourne,precipitation,7,99.2,99.8,99.6,0.91
2/05/2020,AU,Melbourne,temperature,238,8.8,14,10.3,14.05
2/05/2020,AU,Melbourne,pm10,192,5,17,11,75.69
2/05/2020,AU,Melbourne,wind-speed,232,0.6,13.9,6.7,87.77
2/05/2020,AU,Canberra,pressure,72,1001.3,1010.8,1005,70.05
2/05/2020,AU,Canberra,co,5,0.1,0.2,0.1,0.03
2/05/2020,AU,Canberra,temperature,72,4.4,10.3,7,25.88
2/05/2020,AU,Canberra,o3,43,7.8,11,9.8,6.11
2/05/2020,AU,Canberra,wind-speed,72,2.5,20.5,8.2,166.64
2/05/2020,AU,Canberra,wind-gust,59,5,35,15.7,507.46
2/05/2020,AU,Canberra,dew,22,3,4.6,3.5,2.16
2/05/2020,AU,Canberra,pm10,45,1,12,3,49.83
2/05/2020,AU,Canberra,humidity,72,59.5,91.5,76.1,732.26
2/05/2020,AU,Adelaide,precipitation,3,0.1,99.6,0.3,32934.6
2/05/2020,AU,Adelaide,co,23,0.4,1.6,0.7,0.8
2/05/2020,AU,Adelaide,temperature,117,11.6,18.1,15.6,23.52
2/05/2020,AU,Adelaide,pm10,119,4,31,12,268.52
2/05/2020,AU,Adelaide,so2,3,1.1,1.1,1.1,0
2/05/2020,AU,Adelaide,humidity,117,64.9,87.8,75.3,355.77
14/01/2019,AU,Hobart,pm25,50,9,30,13,202.32
2/05/2020,AU,Adelaide,wind-gust,95,2,24.3,17.3,385.94
2/05/2020,AU,Adelaide,pressure,117,1012.2,1023.3,1017.2,96.46
2/05/2020,AU,Adelaide,wind-speed,116,0.2,13.4,8.8,127.64
2/05/2020,AU,Adelaide,dew,22,7.2,12.9,11.2,29.04
2/05/2020,AU,Adelaide,o3,55,3.7,12.6,9.4,15.54
2/05/2020,AU,Adelaide,no2,29,0.5,6.9,1.4,18.94
2/05/2020,AU,Brisbane,temperature,216,10,24.5,17.8,128.73
2/05/2020,AU,Brisbane,co,21,1,3.7,1.9,6.13
2/05/2020,AU,Brisbane,pm10,216,1,52,15,758.41
2/05/2020,AU,Brisbane,humidity,216,24.5,70.5,40.7,982.37
2/05/2020,AU,Brisbane,o3,72,4.5,12.6,10.2,28.75
19/01/2019,AU,Darwin,pm25,50,1,25,7,285.65
2/05/2020,AU,Brisbane,no2,112,0.5,7.8,2.3,24.6
2/05/2020,AU,Brisbane,wd,216,154,310,256,4455.69
2/05/2020,AU,Brisbane,wind-gust,170,1,27.9,15.2,322.4
2/05/2020,AU,Brisbane,precipitation,4,0.1,0.1,0.1,0
2/05/2020,AU,Brisbane,dew,42,2,4,2.5,4.18
2/05/2020,AU,Brisbane,so2,45,0.6,5.6,1.6,35.11
2/05/2020,AU,Brisbane,pressure,216,1007.6,1015.7,1013,28.69
2/05/2020,AU,Brisbane,wind-speed,216,0.1,8.6,2.5,35
2/05/2020,AU,Perth,temperature,72,3.1,29.5,17.6,338.33
2/05/2020,AU,Perth,pm10,58,10,25,16,160.49
2/05/2020,AU,Perth,o3,35,1,31,17,752.81
2/05/2020,AU,Perth,wind-speed,42,0.2,7.2,2.8,31.01
2/05/2020,AU,Perth,wind-gust,22,0.2,12,3.4,143.35
2/05/2020,AU,Perth,no2,51,1.2,25.6,5.6,575.85
2/05/2020,AU,Perth,co,34,1,6,2,18.32
2/05/2020,AU,Perth,humidity,72,20,68.5,40.3,1477.09
2/05/2020,AU,Perth,so2,2,2.9,2.9,2.9,0
28/01/2019,AU,Perth,pm25,50,22,43,32,337.51
2/05/2020,AU,Perth,dew,21,2,5,3.5,6.32
2/05/2020,AU,Perth,pressure,72,1014.5,1019.8,1016.9,22.42
29/01/2019,AU,Perth,pm25,50,34,48,39,169.88
3/05/2020,AU,Sydney,pressure,168,1002.3,1029,1015.7,249.18
3/05/2020,AU,Sydney,wind-speed,134,0.1,9.2,2.5,75.31
3/05/2020,AU,Sydney,o3,154,0.8,23.3,16.8,486.41
30/01/2019,AU,Darwin,pm25,50,5,35,21,557.75
3/05/2020,AU,Sydney,temperature,168,7.7,20,13.3,114.18
3/05/2020,AU,Sydney,so2,7,1.5,1.5,1.5,0
3/05/2020,AU,Sydney,neph,157,1,51,3,1257.2
3/05/2020,AU,Sydney,wind-gust,103,0.5,16.2,4.2,122.12
3/05/2020,AU,Sydney,dew,42,1.9,8.9,6,33.17
3/05/2020,AU,Sydney,humidity,168,39.5,87.6,60,1302.16
3/05/2020,AU,Sydney,no2,130,1,24.1,3.8,486.55
3/05/2020,AU,Sydney,co,23,1.2,4.5,1.2,8.37
3/05/2020,AU,Sydney,pm10,168,1,43,9,782.12
4/02/2019,AU,Perth,pm25,50,5,36,25,850.06
9/02/2019,AU,Perth,pm25,50,11,32,19,268.98
3/05/2020,AU,Hobart,temperature,58,8.3,13.6,10.5,23.16
3/05/2020,AU,Hobart,humidity,58,58.2,76.6,69.2,306.15
3/05/2020,AU,Hobart,pressure,72,1004.3,1020.6,1014,182.01
3/05/2020,AU,Hobart,pm10,69,1,11,3,97.71
20/02/2019,AU,Hobart,pm25,50,5,25,9,160.39
3/05/2020,AU,Hobart,wind-speed,56,0.2,4,1,5.96
3/05/2020,AU,Hobart,wind-gust,58,0.8,7.4,4,25.73
3/05/2020,AU,Darwin,dew,48,2.2,13.9,8.4,129.1
3/05/2020,AU,Darwin,pm10,72,13,78,35,2676.55
3/05/2020,AU,Darwin,pressure,72,1005,1016.9,1008.3,193.98
3/05/2020,AU,Darwin,precipitation,24,694.4,694.6,694.6,0.1
3/05/2020,AU,Darwin,co,68,3.6,9.1,5.5,16.11
3/05/2020,AU,Darwin,so2,69,0.3,0.8,0.5,0.16
3/05/2020,AU,Darwin,humidity,72,18.6,68,37.9,1454.41
3/05/2020,AU,Darwin,no2,69,0.5,4.6,1.1,7.49
3/05/2020,AU,Darwin,wd,72,79.8,169.4,133.6,2705.96
3/05/2020,AU,Darwin,temperature,72,21.5,33.2,27,118.98
3/05/2020,AU,Darwin,o3,70,2.7,27.2,9.5,331.75
2/03/2019,AU,Perth,pm25,50,21,31,28,96.49
3/05/2020,AU,Darwin,wind-speed,72,0.7,14.4,4.1,104.22
6/03/2019,AU,Perth,pm25,50,23,37,29,177.29
3/05/2020,AU,Melbourne,no2,160,1.9,10.2,5.6,64.69
3/05/2020,AU,Melbourne,dew,115,5.4,8,6.4,4.54
3/05/2020,AU,Melbourne,co,160,0.8,2.9,1.5,2.7
3/05/2020,AU,Melbourne,humidity,223,58.1,98,75,899.71
3/05/2020,AU,Melbourne,wind-gust,94,1,22.6,8.3,219.84
3/05/2020,AU,Melbourne,o3,161,8.8,20,15.2,96.89
3/05/2020,AU,Melbourne,so2,94,0.1,7.2,2.9,51.68
3/05/2020,AU,Melbourne,pressure,223,1013.7,1027.2,1022.8,96.74
3/05/2020,AU,Melbourne,precipitation,5,0.1,0.2,0.1,0.03
3/05/2020,AU,Melbourne,temperature,233,7.9,14.7,12,30.63
3/05/2020,AU,Melbourne,pm10,192,8,31,20,327.01
3/05/2020,AU,Melbourne,wind-speed,195,0.2,12.3,4.1,41.94
3/05/2020,AU,Canberra,pressure,72,981.7,1023.5,1018.9,327.52
3/05/2020,AU,Canberra,co,30,0.1,2,0.4,2.87
3/05/2020,AU,Canberra,temperature,72,1.5,14.9,6.9,143.79
3/05/2020,AU,Canberra,no2,14,0.5,4.6,1.9,15.64
3/05/2020,AU,Canberra,o3,57,0.5,9.4,5.7,68.78
29/03/2019,AU,Perth,pm25,50,15,29,20,177.65
3/05/2020,AU,Canberra,wind-speed,68,0.1,8,3.2,43.71
3/05/2020,AU,Canberra,wind-gust,45,0.1,15.5,5.6,146.1
3/05/2020,AU,Canberra,dew,24,0.5,6,3,24.78
3/05/2020,AU,Canberra,pm10,59,1,23,6,251.85
3/05/2020,AU,Canberra,humidity,72,48.5,100,78.5,1908.87
3/05/2020,AU,Adelaide,co,23,0.1,2.3,0.5,3.54
3/05/2020,AU,Adelaide,temperature,120,8.8,17.1,12.3,42.1
3/05/2020,AU,Adelaide,pm10,115,2,35,18,353.02
3/05/2020,AU,Adelaide,so2,9,0.6,1.1,1.1,0.62
3/05/2020,AU,Adelaide,humidity,120,52.5,84,71.4,598.55
8/04/2019,AU,Darwin,pm25,50,1,16,5,121.16
3/05/2020,AU,Adelaide,wind-gust,86,0.1,7.6,3.6,35.29
3/05/2020,AU,Adelaide,pressure,120,1021.2,1028.2,1026.1,30.67
3/05/2020,AU,Adelaide,wind-speed,97,0.1,3.6,1.6,8.74
3/05/2020,AU,Adelaide,dew,24,5.7,8.8,7.3,4.97
3/05/2020,AU,Adelaide,o3,72,2.9,13.9,10.6,77.36
3/05/2020,AU,Adelaide,no2,80,0.5,8.7,1.9,40.53
3/05/2020,AU,Brisbane,temperature,210,12.2,27.1,18,130.13
3/05/2020,AU,Brisbane,co,19,1.9,4.6,2.8,7.72
3/05/2020,AU,Brisbane,pm10,203,1,37,10,280.14
3/05/2020,AU,Brisbane,humidity,216,15.4,72.7,43.3,1610.15
3/05/2020,AU,Brisbane,o3,71,2.1,12.2,9,56.25
9/04/2019,AU,Perth,pm25,50,31,42,38,55.47
3/05/2020,AU,Brisbane,no2,101,0.5,9.6,1.4,43.7
3/05/2020,AU,Brisbane,wd,210,59,337,227,28613.6
3/05/2020,AU,Brisbane,wind-gust,154,1.2,24.8,10.5,266.04
3/05/2020,AU,Brisbane,dew,48,-3,8,5,78.4
3/05/2020,AU,Brisbane,so2,33,0.6,5.1,4.1,35.27
3/05/2020,AU,Brisbane,pressure,216,1010.1,1021.2,1014.5,74.18
3/05/2020,AU,Brisbane,wind-speed,210,0.1,8.3,1.9,22.86
3/05/2020,AU,Perth,temperature,72,13,29.1,19.7,180.21
3/05/2020,AU,Perth,pm10,57,11,21,19,78.03
3/05/2020,AU,Perth,o3,40,1,23,15,426.95
3/05/2020,AU,Perth,wind-speed,43,0.1,7.9,3.8,40.08
3/05/2020,AU,Perth,wind-gust,23,0.1,15.1,7.4,271.4
3/05/2020,AU,Perth,no2,58,1.2,15.6,3.4,188.7
3/05/2020,AU,Perth,co,48,1,8,3,37.87
3/05/2020,AU,Perth,humidity,72,19.5,100,40,6907.81
13/04/2019,AU,Perth,pm25,50,42,52,46,69.08
3/05/2020,AU,Perth,dew,22,1,19.5,4.5,693.14
3/05/2020,AU,Perth,pressure,72,1012.9,1017,1014.8,9.31
20/04/2019,AU,Perth,pm25,50,16,23,20,32.65
4/05/2020,AU,Sydney,pressure,167,1015.1,1028.1,1023.8,90.44
4/05/2020,AU,Sydney,wind-speed,131,0.1,8.7,2,63.46
4/05/2020,AU,Sydney,o3,150,0.8,22.4,10.4,487.01
4/05/2019,AU,Hobart,pm25,50,5,63,5,2054.86
4/05/2020,AU,Sydney,temperature,167,6.1,20,13.8,133.66
4/05/2020,AU,Sydney,so2,34,1.5,5.8,1.5,8.92
4/05/2020,AU,Sydney,neph,165,3,35,7,256.65
4/05/2020,AU,Sydney,wind-gust,102,1,13,3.8,95.81
4/05/2020,AU,Sydney,dew,41,5.7,10.4,8.6,21.12
4/05/2020,AU,Sydney,humidity,167,42,91.6,69.4,1232.95
4/05/2020,AU,Sydney,no2,156,1,19.5,8.4,224.98
4/05/2020,AU,Sydney,co,55,1.2,5.6,2.3,25.44
4/05/2020,AU,Sydney,pm10,168,4,37,13,262.89
14/05/2019,AU,Hobart,pm25,50,5,13,9,85.16
14/05/2019,AU,Perth,pm25,50,48,81,63,867.09
4/05/2020,AU,Hobart,temperature,60,8.4,18,11.8,72.24
4/05/2020,AU,Hobart,humidity,60,58.7,90.2,78,778.11
4/05/2020,AU,Hobart,pressure,72,1014.6,1028.2,1022.9,138.27
4/05/2020,AU,Hobart,pm10,71,1,28,5,455.08
23/05/2019,AU,Hobart,pm25,50,5,46,9,1068.57
4/05/2020,AU,Hobart,wind-speed,40,0.2,5.3,0.7,8.61
4/05/2020,AU,Hobart,wind-gust,58,0.2,9.7,2.2,39.11
4/05/2020,AU,Darwin,dew,48,5.8,13.6,9.2,47.55
4/05/2020,AU,Darwin,pm10,72,15,75,25,1192.72
4/05/2020,AU,Darwin,pressure,72,1001.8,1017.8,1009.1,183.69
4/05/2020,AU,Darwin,precipitation,24,694.6,694.6,694.6,0
4/05/2020,AU,Darwin,co,70,3.8,9.4,5,9.44
4/05/2020,AU,Darwin,so2,70,0.3,0.7,0.5,0.1
